"","Kingdom","Phylum","Class","Order","Family","Genus","Species","ASVs"
"1586","Fungi","Ascomycota","Sordariomycetes","Sordariales","Cephalothecaceae","unidentified","unidentified","d76283158d889fe68efe8cb405ed66ab"
"1587","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora","Stagonospora_trichophoricola","951caacd4ba7c4dd4dd7ebe6b3dfaa4c"
"1588","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae",NA,NA,"705afafc3368b07f98ac02b79c899d7f"
"1589","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","unidentified","unidentified","74b04c7b1f26f9a7cccce87bec568758"
"1590","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA,"49c4f7c8522dbbc062e818c44915fd3e"
"1591","Fungi","Ascomycota",NA,NA,NA,NA,NA,"22e60107e5d0292d8e79ee96e8b49614"
"1592","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA,"ee5d1a9ddbeb1cb04ebc82c7296ee8c2"
"1593","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma_meredithiae","3670610f3d98fc64fca7357f3b407808"
"1594","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_petiginosa","ea56f8da1f2bfd0c80d010cbac288af7"
"1595","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","Paraphoma_chrysanthemicola","8ec0ab1a9ca70014bfbea0fac16ec690"
"1596","Fungi","Ascomycota","Leotiomycetes","Helotiales","Loramycetaceae","Loramyces","unidentified","288394df194724f55224ad212fe7231e"
"1597","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","unidentified","7181815ba86cbc877c1e1ac321dd9376"
"1598","Fungi","Ascomycota","Sordariomycetes","Sordariales","unidentified","unidentified","unidentified","3df2588b03979c2844cbb0ec737aceca"
"1599","Fungi","Ascomycota",NA,NA,NA,NA,NA,"b10f4af70295d9d12bb39bb77bd9d194"
"1600","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Plectania",NA,"3e8e6aa05867967eb5caf59ea3137cfc"
"1601","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","unidentified","4c150f751ee597d7b1c15070f000b55e"
"1602","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Magnaporthaceae","Pseudophialophora",NA,"a27f5d1e6a5f77156b45792068d0a0f9"
"1603","Fungi","Ascomycota",NA,NA,NA,NA,NA,"cb9747928de6fa3da074ae658b88977c"
"1604","Fungi","Ascomycota",NA,NA,NA,NA,NA,"5023f3928f287d554a8fc262ee9a0706"
"1605","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Lasiodiplodia","Lasiodiplodia_pseudotheobromae","380aeb861a77c312a2f104df9091693c"
"1606","Fungi","Ascomycota","Dothideomycetes","Venturiales","unidentified","unidentified","unidentified","6d30714f37f6a98471d9206fd3d4d69b"
"1607","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Flabellascoma","unidentified","55c3ab955bf2d02040a8d1fcf38e8d30"
"1608","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Paraconiothyrium",NA,"03758c3316d7b820f3d047cd6429f153"
"1609","Fungi","Ascomycota",NA,NA,NA,NA,NA,"c9edc78d635c190f1f3673b8e5944aa0"
"1610","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Corticium",NA,"d8f649cf06d0a1234de5b200ef1ffc0a"
"1611","Fungi","Ascomycota","Eurotiomycetes","Onygenales","unidentified","unidentified","unidentified","8e3345f2bf6112dc6b7dcc645c39cbb9"
"1612","Fungi","Ascomycota","Dothideomycetes","Mytilinidales","Gloniaceae","Cenococcum","unidentified","e49b8f0e11a1c0c774d9df090620a649"
"1613","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA,"65488fcdd75536766dd94f363425a49a"
"1614","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","unidentified","fe6ed933f1abf206280e5c2a3a9842aa"
"1615","Fungi","Ascomycota",NA,NA,NA,NA,NA,"3485d5872fbf05cf581f8ae7ecf70602"
"1616","Fungi","Ascomycota",NA,NA,NA,NA,NA,"0c02063da915f9e2cedd8ea4785516a7"
"1617","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Mycena","unidentified","7e912926a9ff38314f5d347ff3e7bc6c"
"1618","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Mariannaea","Mariannaea_camptospora","d2a881747cf5f803238bed2fce40bbbf"
"1619","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_nodositatum","56e7d3a761093e2e5e0436082221ec5b"
"1620","Fungi",NA,NA,NA,NA,NA,NA,"063c3082d5d78987ee28460b8ae13188"
"1621","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,"8308aa40394adecec32720888cbb26aa"
"1622","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,"09abd434c85fee6588d4cd9846e97d1d"
"1623","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","unidentified","unidentified","d871cdc7e4d7b7e169296976432584a8"
"1624","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA,"baed5d7edf7bad3da07f1d61ade6e465"
"1625","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA,"b33e462bb702bb29dfbe485fead45e31"
