ASVs,Genus,guild
ef1ab4e6b3aa5b9b7ca1701b4f17517c,Vanrija,wood_saprotroph
6b1617db9fc851c6c602b8a51f74ba29,Inocybe,ectomycorrhizal
8262ff7e66129f1e7619d7debd8b401c,Cortinarius,ectomycorrhizal
f66b9d65877fb5e3d7e84afddde80633,Tomentella,ectomycorrhizal
7c720c4de34fc3254742780e0250c76b,Serendipita,root_endophyte
19e15857530fdcadf18f6140e0b88494,Parateratosphaeria,plant_pathogen
28917f971328bf42d3aaeacbf5087bd7,Paramycosphaerella,plant_pathogen
1207cf0130bbce8acf466260c9c3154e,NA,NA
23483bdf5ae120b889f9f2f86181cddc,Neosetophoma,litter_saprotroph
35cd0be2ec05aad2894f7a7189a4f1e7,NA,NA
866086a49e5ae3f897dc583bf75c6415,unidentified,NA
04c520f8a0debfd4d0b28d98310ebdb6,Periconia,plant_pathogen
8fbcaa0c7258bf08acc743d0ee94ee93,Tomentella,ectomycorrhizal
40446f81266a5b24e7b4c63790d04993,Trichocladium,unspecified_saprotroph
c0dae521c5b4edab0cc95bd32c3f0166,NA,NA
3b4c3c54cf6fce96601bb0b1afe6eb17,Biappendiculispora,litter_saprotroph
46f7457bc23cecda6e500effb40c7640,Lyophyllum,ectomycorrhizal
133639c1bb6ae15ba1df19b41887b9bb,NA,NA
72fcb03b8adb7a64dcc51d7be86fbe15,Thelephora,ectomycorrhizal
517bced7d9924e6178564d233b14d0d4,unidentified,NA
2a5013e22676288e4289cede830aa044,Thelephora,ectomycorrhizal
4e954016b9a34842796ecd34ff173c5c,NA,NA
f03bd558cf18b644b5078884239d4be9,Amphinema,ectomycorrhizal
d0408540c4eff35cd2c170ac57af2014,NA,NA
6ecdf50d6d6389fc2cda081a610f1f37,Amanita,ectomycorrhizal
82cd5bd99c503e55c23dcec6b6ed0348,Xylodon,wood_saprotroph
a90e15282c7f0ff2fdf59a86682d111c,Periconia,plant_pathogen
0945a34443a01e0103eb1792b8091793,Scolecobasidium,animal_parasite
9e08a45c68d1b8d690861b151b367db8,NA,NA
628769e28316fcd514dd4702212dec83,Sistotrema,litter_saprotroph
683d26c113d72278ce81992de5029231,Pyrenochaetopsis,foliar_endophyte
abf391d4d9b57c49ce267b4d4025a64e,Cortinarius,ectomycorrhizal
c06072c8ce2b493451214185c30f7c73,Umbelopsis,soil_saprotroph
1a1faf931ad85d3c8eb5077d662a13a0,Hydnellum,ectomycorrhizal
6f451054bafbdb11dd4da7b45b8a2cd6,unidentified,NA
80aab1d74822ac20be740090fdaed2d3,Mycena,litter_saprotroph
4da570f7d102fb512f30196e55b8c893,NA,NA
adf1fd17c3b1ab96a012e5232140fad9,Rasamsonia,soil_saprotroph
8e0d2785772aff0565167ced76d2bb26,Tomentella,ectomycorrhizal
970d2162a42fa0dd6e16a9b28c2ac8af,NA,NA
aba3ffe85607c93b8112f67edea55d6c,unidentified,NA
572a1955a90fd7b4a875dc7298a79fac,NA,NA
4869e5b86033f811126b13f99c5eb717,unidentified,NA
2e58e83e2ac4e088ed75bb7d3d8b64e9,Lecanosticta,plant_pathogen
1c9e227ee5552af957979a354339fe38,unidentified,NA
90f1a2688917bf351532a9bc338a6a03,unidentified,NA
1cc07c23fe9c06d2ee010945a0222087,NA,NA
e4bf98f4c88dee60cd28ef3141961f7f,Hyphozyma,foliar_endophyte
2bb87063c8b61fab79ed946ce7b256f5,Inocybe,ectomycorrhizal
7c22ef03a8607163ca22203330e981d3,NA,NA
e26090e17a8a9672eb28be1b320d8672,NA,NA
1da652d179d083723cd5b67f541f2788,NA,NA
4fa9e61fb88214b5ec34c326a03d24d3,Myrmecridium,soil_saprotroph
eb9a18b608d60b73f211a67e4c3cf0f0,Trechispora,wood_saprotroph
6fc56b5674327126d0c264f3c6364f5c,NA,NA
914e362a6ad8f3fc057bc348584a68df,NA,NA
cd17d34d54201ed1dac1bf0be7782bad,Geoglossum,NA
f1f4922bb08fb95f3813a953b7ee5762,Amanita,ectomycorrhizal
4a727c3b7f19d06a0f61ad8d4576de4b,NA,NA
2567e5e0ec8aa3e30e5dc8ac8f7a0df1,NA,NA
39b7c61da061d8c26728980ffcca15ce,unidentified,NA
6d521f2b73e05a25fb7057e13eb6a6da,Torula,foliar_endophyte
1b35ab1b13f99b866e7f042538428862,unidentified,NA
7b8dba7b6b7682b5cbac8cbf7c7880d3,NA,NA
5301d8c0598f17d07bd21667d2b6f2d2,Lactarius,ectomycorrhizal
86080281a72465c0290ae1febf38270e,Paramycosphaerella,plant_pathogen
58faeaff7e3035fdadfe45d99721c4d1,Neodevriesia,plant_pathogen
6b44fdf734f35818125f721fefc51ed1,NA,NA
6f48aa4f3b3ec8a90f561178a1bdfe18,Hyphodiscus,NA
a81902c55a036d20dd29f3c6f377d7f6,Trechispora,wood_saprotroph
d89de5301c0cd40729d887b42ab7f054,NA,NA
218240d2ae96cce390d868a467012b46,Mycena,litter_saprotroph
3f4171ad508f8956f86403676bc35b2f,NA,NA
245b04ed2e576aba9c32e6e512eb535f,NA,NA
5335c135b268c744357f3e459f064b44,unidentified,NA
29b0da4fcd2c95e624731671a86dc5a5,Seiridium,plant_pathogen
f0581d03edf12810b9183e9e58f77a20,Inocybe,ectomycorrhizal
cc4fb3a493cbe813522d85e8410f7d13,unidentified,NA
989bee39409b16e8dd8bcee68d65444d,Paraphaeosphaeria,wood_saprotroph
770a356154f24033b7062311fb6f8296,NA,NA
748dca26e7b2f9d05858300efacb7515,Papiliotrema,mycoparasite
fbffbf94bda8796d96396cfe2d2d1d35,Trechispora,wood_saprotroph
4c6cc86c0bbb9f67a55aab44745571a9,Inocybe,ectomycorrhizal
6d2e082629d393254ae0083d72dfaba3,NA,NA
1f67a7afa6d50543d231ef2d0fdb85bc,unidentified,NA
8a6d1b17496b21a66be016a798fed256,NA,NA
c355313b4353aee45e9e8a2f3a59c2fa,NA,NA
db9eb291ec611757820de285ff587805,Ilyonectria,plant_pathogen
db2be03cda952fcec9c62ccc340cd951,Chaetomella,litter_saprotroph
4531265c867808e4040cac3d2fb51db8,NA,NA
7c62149711a54ea0603f0eee9e0e57e9,Basidiodendron,wood_saprotroph
f10c68c793b220bec1779f05d7258b0b,Inocybe,ectomycorrhizal
dbd7d9fade75e1042099d57b1eaac6b6,NA,NA
522a4bc2bd78f992ef1332da609526e5,Talaromyces,unspecified_saprotroph
a435696cdf38120060cdb83ccf533788,NA,NA
87e2ac0d51287df0b1f45961bf65b5fc,Serendipita,root_endophyte
f5b93f0738f809a8d9a542a5f08c52e7,Albotricha,litter_saprotroph
5234a0cb62e6870e39e6c91e88d085a3,NA,NA
881799b68519b5e1cda62c14fdf893f9,Inocybe,ectomycorrhizal
c73c610818f92ab3e9267e4084a60421,NA,NA
bedf2896a7a9333310a29d1e8a91c18c,Cuphophyllus,NA
9050f47177a06e237df07058d519b6f0,Infundichalara,NA
f9b5312fd775c00937da6d9c82dd0c55,Veronaeopsis,litter_saprotroph
3c4deed4932600d86c718d63ac545b07,Rhizopogon,ectomycorrhizal
e8b3e277070decc1fde4f8a2825f896c,NA,NA
283f03f857a9720e105e3939693f4a34,unidentified,NA
74def0d30ef54abf4affa1b03266ac7e,Thozetella,litter_saprotroph
2e94aa38011fe2f9f61bb1c474e48fef,unidentified,NA
ca9b648f2f803508fb3cd3a6107a126c,Tremateia,plant_pathogen
30ba0e12a140674a08848b6aae336f78,NA,NA
0dea97df8e7f04bc56b3f49d9b8fc2f4,NA,NA
1b860135462a666a9dcc01eb86708195,Achroiostachys,soil_saprotroph
ed22efabf31aafef3464e70565770dac,Phaeosphaeria,litter_saprotroph
7cc2ebbca48a13e313634e6863ed0613,NA,NA
15eac1ab8bad6f220724d40301b42412,unidentified,NA
a3ae504271ea15a3efd990087ff40c1b,unidentified,NA
dea6289e111ab76dc96632af2f8d5e5f,Mortierella,soil_saprotroph
ee24c82e36a21c626b54b4af6478fe32,Amphinema,ectomycorrhizal
c67f9f123e0b6684b9a6dde41622c3bd,Oidiodendron,NA
435e300ced1582fa0c8233b5d189eba1,Leohumicola,NA
5ed90c3a053949404b0268b9c09eb295,NA,NA
d42966eb6ee1f629fb820a4563e90b78,Rhizopogon,ectomycorrhizal
d7385fa2a00530ab922b0b5f5b37d042,Preussia,dung_saprotroph
977bd6b433ffd3cce0a49afd9aa08503,Mortierella,soil_saprotroph
ccb12e48f51610b23d67b26915300250,NA,NA
3b899fc28a7d0f4b7b8c894f0ed2da62,Aequabiliella,plant_pathogen
20e2e0b13b242a99685d72696ddbcbee,NA,NA
df78680ebc5bde4d675fe5ab59c4c8df,Fimicolochytrium,pollen_saprotroph
569a4818a364813b709f273aaa5ba9b7,NA,NA
0ff4d8887ead6947c7434a2f12f6fa25,Clavulinopsis,soil_saprotroph
b8d6fadc5c1513b357804739cae33485,Cortinarius,ectomycorrhizal
2eb8e788a82a639a9d30daeb0fcaa34c,NA,NA
e0c61564cc1d59419e997b12987db06a,Russula,ectomycorrhizal
aa9588130bb94e4126bcc341ef5cbbb5,Trichoderma,mycoparasite
0154ac527c4618702b70a4fc260ec734,NA,NA
2be1eadc7e3311214318a4531b173326,NA,NA
6cb44a8890e8978275533f1f7c3f7012,unidentified,NA
c6956226a54f956fd273a3df3d9676be,Trichoderma,mycoparasite
6cca6f21c0856149a7e6fea409b7ae1e,Pseudodactylaria,litter_saprotroph
1bffb044713c9b0b4a878cea18c18aac,Conlarium,wood_saprotroph
9a287451b14a4948cc88e9b2f661df65,unidentified,NA
01845d4c824f5b95900357661281ac13,Coniochaeta,unspecified_saprotroph
8d9eb0be6de546af04f2db4990948932,Nigrospora,litter_saprotroph
03ce9d4ad327505c9378b03f716fbe38,NA,NA
a597f2ca0b9fb95ecdbf4b3c439f3ff3,NA,NA
f27b1b24210975b4d9123a514fd2da04,NA,NA
2634d937cc76ea5bffe8fdb2a947a38e,unidentified,NA
a99a70f742363e5e9af92bd2bd4265b0,Atrocalyx,wood_saprotroph
f186dd2366f53667582bf18ef47fa76e,NA,NA
8f9c2ef05986a3099ebf76496bcd14f4,NA,NA
446e6695768e9f8251548882c9437c13,Clitocybe,litter_saprotroph
81496b2f4cf80a967e50cadcff4a2e21,NA,NA
6b723a4d3fd38f7b2abf6e8df28159c3,Nigrospora,litter_saprotroph
68fd04baec3e2f5dc9beaf0a1e0d0e5b,NA,NA
9112890971d1b8134442a2202a7c41ac,NA,NA
df1af20ca482f19448d2f5ad922d6261,Cenococcum,ectomycorrhizal
16b303d6b4db2765a2d48b20947f350a,NA,NA
072721a87a21fd2ac78a5f4b3dc527c2,Geoglossum,NA
0eab3289074e8bb236ad78cc13b24060,NA,NA
529e62be7139eed544be71418b4e63fc,Colacogloea,mycoparasite
74aeec140d2f09297896a19b643f1f7d,Toxicocladosporium,plant_pathogen
da7f085b26264f3541de06203e7322d9,NA,NA
da3a120dae1492787b1d433c7399e7b6,unidentified,NA
ae9de7837adb3bcbb8d81fcb5ab371b6,unidentified,NA
2281d3fc6b65de31cee090842f669e1a,NA,NA
c13260adbc95ca7b590bf1636dfcaf0a,NA,NA
21a6150263035d978d9e32b597e9bb38,Amanita,ectomycorrhizal
816fb2a9e0415b06c8fa105f71042fd4,unidentified,NA
9a4d5adfde7c1122e38ddbed3f0cea22,NA,NA
84cf78560649633956be06e5e6069527,Talaromyces,unspecified_saprotroph
4e05d8a05b898c6008587a330e1a47ac,NA,NA
3d94c1df88efcccb6d5ccf03556fcb03,Coniothyrium,plant_pathogen
028fd6fcf7420126c49b2158d5817f81,NA,NA
1106947af1414e730cb8e79ab539accd,NA,NA
601cd06a684b2747c59608b6b1378e12,NA,NA
39eea9acac635808d2a296bac7495e79,unidentified,NA
f0881a10574f7b4452cbc9abba7b7dd4,unidentified,NA
ce03a084158fff46d6c57bd8f1210fd4,unidentified,NA
45505fc8719fc4f00ae7b241709373ad,unidentified,NA
c12b556ffdc3409d8e5eb896ee7f92db,Cenococcum,ectomycorrhizal
2acbab84c40b192e96b4c39101a0d26e,NA,NA
c4909d12851920c3036d821ee51d8a4f,Ilyonectria,plant_pathogen
d4677ebfa3bbebf4821353dfa04eab6b,NA,NA
69b535ffddce650f32aafb52fe0da5ae,Trichoderma,mycoparasite
f351ea9dc7ee4529fd86687dca65a99c,Neptunomyces,NA
9b2f11b673025335272f501f09ee7921,Talaromyces,unspecified_saprotroph
1e2dd2ede9b886e9af3837b04cff2ee3,Cenococcum,ectomycorrhizal
bbacd2192c439edfd28fb1b3807f357b,NA,NA
d54d8efec6b9f88b09cf6fa9ba01b4f5,unidentified,NA
615d5a0125afc1c54a6e51bccc18ea09,Cenococcum,ectomycorrhizal
74c9600f030b6237140af0ebbdd58e02,NA,NA
dae442408ccd9f35d3a5a9d562806245,unidentified,NA
b54388e5f6a01ae3c82691684aa737b6,Mortierella,soil_saprotroph
aad4b026209b252e6d7f8fb022b31497,Inocybe,ectomycorrhizal
5bbd528ed4c9400ec0388a18ddece58d,NA,NA
718fef4d5fe0fd47a0ba81718befa8e7,NA,NA
bb4ec1603ec7b8c1bf7c40c039277b2e,Neptunomyces,NA
ec79bf96b0f89f4b7747e6de5d5c52d4,Protubera,soil_saprotroph
04c88b113c5587bad6cbc764dc5e08db,NA,NA
223cf5be75a867c15a5afbbd4ad14f3d,Lepiota,litter_saprotroph
7c687e2b16ab0799d8b57c7fc5cb9a78,NA,NA
d7d666b3f3283517f800a888fb0003a1,Paraphaeosphaeria,wood_saprotroph
3d6943986a651f22431f8848a9b19d89,NA,NA
3f81b6da4ac9837dfed6aff4b01557ee,NA,NA
755ba0fbb810685682790202841931ec,NA,NA
534e0eb866bdd236f55db645bbcb12e0,unidentified,NA
7cc20a8162637e33e214953a957536e4,Talaromyces,unspecified_saprotroph
6def00dd815d21345e3692a229c0c9d5,NA,NA
32e11d3463f5f7ce507a7d089abe579b,unidentified,NA
6945006065339affb4cd49dcadc03703,Infundichalara,NA
e70615864f8ecf96b499c566be7d6160,Inocybe,ectomycorrhizal
2c22c417cf974930241945228b4d8be8,NA,NA
4e15776218a5e125bde6897b8f8f19ba,Fusarium,plant_pathogen
564925ae4e80d975a89339e481801c90,Cortinarius,ectomycorrhizal
2c27ca704b17c0abdd2046ace4cf2591,Acrodontium,plant_pathogen
d9c1c7de3dc3236103e115af10d020f8,NA,NA
2a4b279082d52c6b359fb39752cc6cd7,NA,NA
8240eaf003ed8d2e1bada180e47d9deb,Myrmecridium,soil_saprotroph
d6437e39614381417986997d66eb011c,Fusarium,plant_pathogen
b0ea8b804bd269376b64569ef4d44a76,NA,NA
51f50372a333e2e78b65d5651153d75a,Lactarius,ectomycorrhizal
63d70f8ecac26836057b51e442ebe6a5,Devriesia,plant_pathogen
42c899991453582de2ad68f8d077299c,NA,NA
52348b04165b04ceb2d4a6cd28b9ed2f,NA,NA
41d74e4779ac846a8c0dfc4dbeb65656,Setophoma,plant_pathogen
5b31c1d25868aeca942277ffb64c3875,Inocybe,ectomycorrhizal
f883432f08a6364dee87da0e803bb499,NA,NA
82747180dcbf7b7d27c24a34ec12e009,Lactarius,ectomycorrhizal
9d2f563963ecccdd4a0c190636522b8b,NA,NA
56af0b9a65e4e760e34ef0e28d4aa749,unidentified,NA
48b43185840dcb04f61f952189f96988,Geastrum,litter_saprotroph
7aa411358ffc170f6891fe40d2b7e411,unidentified,NA
ec78f89e75ce8f81d4a8a10975c99b6c,Infundichalara,NA
b335b3ef0f5dba1635bf0e0014c18f02,Metarhizium,animal_parasite
feb9e6ede4cb97b02e44d484414375c5,Geastrum,litter_saprotroph
d5e2b2bbb41a5e0a83232db7d42beb63,Rhizosphaera,plant_pathogen
0f2a434f2397e8d322c6285e275dc33e,Schizothecium,dung_saprotroph
c1088da4fb8dcee52d35c926c93faf33,Diplodia,plant_pathogen
11201f01b75694640d656c6f0899fba5,Basidioascus,soil_saprotroph
9f6016f57d81c4b8b49924f68269f514,Schizothecium,dung_saprotroph
1e4cad13645115ae1713fa460cb31c8e,unidentified,NA
2f14db985337bf7e8038dbef58d4f0b3,NA,NA
485f44ac91570a374b3b724417469266,NA,NA
490699ba182f8b2d32b1cb8d7d8b138e,unidentified,NA
0d1b9c3c3c5bd8ea0023e736a89adf8b,unidentified,NA
ccfed1ef0a13a70652e7c19bfbe4aaa9,Leohumicola,NA
9641c7fd0e9cda7182a3ae15dd97ca01,Rasamsonia,soil_saprotroph
468540e524d079df33cd83862c001407,Corticium,wood_saprotroph
581c39444bf7c864c6f8e282124b1b0b,Hydnellum,ectomycorrhizal
c5a787a368128d05055b8980fe87d1b6,Venturia,plant_pathogen
8e00405d4340a2bed6e329a9a5eeba3f,Amphinema,ectomycorrhizal
766300d6430f9c6000cbb9a8881ae4a5,Geastrum,litter_saprotroph
fcb66ab0d89ccab50bb8602315b88440,NA,NA
19e6ebd8e89f7b7584b754f1f4a2ada1,unidentified,NA
b2bff1a2ba960224786e9194257f4de0,NA,NA
b232bc53dd1877d3be0ca8878711faac,NA,NA
d2ebfbc17b2227b2dc3f072fabf1be0f,NA,NA
d56d3cba5bd270018085057d77d65e41,unidentified,NA
58b326065659083af9d2c7b76a2597ae,unidentified,NA
cafe9017f7982853ded600b65fb2b747,NA,NA
63cc41624f375f06ba035ec0877be019,NA,NA
30eb24c72898cc40eebf48fb3bff8c5e,Periconia,plant_pathogen
aa01af8fa9966d3592e0f62e9b72e5c5,unidentified,NA
1be7c5366ea8a1036faba34529a64349,Paecilomyces,foliar_endophyte
a6ea28d2d2852891d4e148f02d5bc58e,unidentified,NA
c16769e431d2d4076f34310952d7303e,NA,NA
29b9b2ef899e27110b5beb069d2ce80b,Clitopilus,litter_saprotroph
ece737a1fdec78f17f70401c5ca18ccb,Coniochaeta,unspecified_saprotroph
1baa555d8d3045bd8d527b5626fc852f,Rhexocercosporidium,plant_pathogen
7fb18ecda8e912ba89946c53c84c4186,unidentified,NA
b38fbc07aa0900ad2b9fc61554b392ad,NA,NA
2b580c9b26fe5cc539635baeb78e8d54,NA,NA
d7abb6d0ac162d552c63a1760ca10c34,unidentified,NA
09cfd1a16f869115479913bf2b733730,Hydnellum,ectomycorrhizal
1b9bee745069c58beabb28d1f78ca8c3,NA,NA
bf84306193b4a41cab3f6f253a33bcf4,NA,NA
d88604e7cd49fb901079091a343fb6df,Leohumicola,NA
d89af8d1ea4c7b001ca1536ec0a99a86,NA,NA
041a40c067f94ccc47a3fbdfb3cf2b70,unidentified,NA
a57d731df63e9d73036d965f14190995,unidentified,NA
0085dba6843f52e2de3a37488264d874,Acremonium,unspecified_saprotroph
b60227348a87b85b54b7dfeb294a3661,NA,NA
1020fdadb10f10d6534e1ef778c2fc37,NA,NA
238f396d3b6b1d2d4e04ca54012bb74c,Devriesia,plant_pathogen
3632581751fe3d8e6042d37dbdeecc3b,NA,NA
9cfd27264c5bbee58fee65a790a3d739,Trichoderma,mycoparasite
e28adb9bd8a695aa3149cc3b6153ee0b,unidentified,NA
260ef21a6f56651c12f418dfdc788828,NA,NA
c08f057228b35f5c0c26c2bb2b8f4846,NA,NA
d213d87ecc3f1f5e21e40a4b7ea7abd4,unidentified,NA
2f360d5236151bdce664996d76a30695,Mycena,litter_saprotroph
c2df1175b2210198618705433118bd00,unidentified,NA
9616fc29d45034819848d83f86db0b48,Russula,ectomycorrhizal
496ac8286ffb752f24470b47257ee3e8,Epicoccum,plant_pathogen
d74bd73824e7436371fcedcb8ca5ee15,NA,NA
dbfa26d980eaa63778e9039fb66399c6,Hannaella,animal_parasite
842bd6c410489b89fbdf3a5503459146,unidentified,NA
22c9df99c843a5abda499f5c30690f2f,unidentified,NA
d76283158d889fe68efe8cb405ed66ab,unidentified,NA
951caacd4ba7c4dd4dd7ebe6b3dfaa4c,Stagonospora,plant_pathogen
705afafc3368b07f98ac02b79c899d7f,NA,NA
74b04c7b1f26f9a7cccce87bec568758,unidentified,NA
49c4f7c8522dbbc062e818c44915fd3e,Trichoderma,mycoparasite
22e60107e5d0292d8e79ee96e8b49614,NA,NA
ee5d1a9ddbeb1cb04ebc82c7296ee8c2,NA,NA
3670610f3d98fc64fca7357f3b407808,Ganoderma,plant_pathogen
ea56f8da1f2bfd0c80d010cbac288af7,Inocybe,ectomycorrhizal
8ec0ab1a9ca70014bfbea0fac16ec690,Paraphoma,plant_pathogen
288394df194724f55224ad212fe7231e,Loramyces,litter_saprotroph
7181815ba86cbc877c1e1ac321dd9376,Rhizopogon,ectomycorrhizal
3df2588b03979c2844cbb0ec737aceca,unidentified,NA
b10f4af70295d9d12bb39bb77bd9d194,NA,NA
3e8e6aa05867967eb5caf59ea3137cfc,Plectania,litter_saprotroph
4c150f751ee597d7b1c15070f000b55e,Rhizopogon,ectomycorrhizal
a27f5d1e6a5f77156b45792068d0a0f9,Pseudophialophora,root_endophyte
cb9747928de6fa3da074ae658b88977c,NA,NA
5023f3928f287d554a8fc262ee9a0706,NA,NA
380aeb861a77c312a2f104df9091693c,Lasiodiplodia,plant_pathogen
6d30714f37f6a98471d9206fd3d4d69b,unidentified,NA
55c3ab955bf2d02040a8d1fcf38e8d30,Flabellascoma,wood_saprotroph
03758c3316d7b820f3d047cd6429f153,Paraconiothyrium,wood_saprotroph
c9edc78d635c190f1f3673b8e5944aa0,NA,NA
d8f649cf06d0a1234de5b200ef1ffc0a,Corticium,wood_saprotroph
8e3345f2bf6112dc6b7dcc645c39cbb9,unidentified,NA
e49b8f0e11a1c0c774d9df090620a649,Cenococcum,ectomycorrhizal
65488fcdd75536766dd94f363425a49a,Mortierella,soil_saprotroph
fe6ed933f1abf206280e5c2a3a9842aa,Clavulinopsis,soil_saprotroph
3485d5872fbf05cf581f8ae7ecf70602,NA,NA
0c02063da915f9e2cedd8ea4785516a7,NA,NA
7e912926a9ff38314f5d347ff3e7bc6c,Mycena,litter_saprotroph
d2a881747cf5f803238bed2fce40bbbf,Mariannaea,wood_saprotroph
56e7d3a761093e2e5e0436082221ec5b,Penicillium,unspecified_saprotroph
063c3082d5d78987ee28460b8ae13188,NA,NA
8308aa40394adecec32720888cbb26aa,NA,NA
09abd434c85fee6588d4cd9846e97d1d,NA,NA
d871cdc7e4d7b7e169296976432584a8,unidentified,NA
baed5d7edf7bad3da07f1d61ade6e465,NA,NA
b33e462bb702bb29dfbe485fead45e31,Trichoderma,mycoparasite
0f32ffeb616dc633b658a11c70f6ef74,Talaromyces,unspecified_saprotroph
8f2b98c096cf49bdad43426f55acff33,unidentified,NA
76f3d0850ae76786939f5600f5629dfe,Coniochaeta,unspecified_saprotroph
9d4cfbd3ef1e63c4a624dce86c25fab9,Infundichalara,NA
685875aefdce20a41999a226e6f3bf02,Fusarium,plant_pathogen
86c429bd55bbe7955f30c8ea8d0f9590,unidentified,NA
b1caa66f226e9154bee7a3b93f8fe196,NA,NA
12273e5010e07d53aed1a9cb5f906ad3,Myrmecridium,soil_saprotroph
eee2d4e826cf711a0b9fac1e7d463bbd,Tuber,ectomycorrhizal
295db90eca6b53a57be6f5089b405ba8,Echria,dung_saprotroph
2c5ce91dea0e867f9b54f9bfd6c31dbd,NA,NA
ee1aed13007572b165afd6b76d905c28,NA,NA
9047a0e5972441d96b9df31ee694dde3,NA,NA
db7eb997c480050a70339e00d048e4d8,Periconia,plant_pathogen
9d45cf7ce030300e0a35fa2e395604be,unidentified,NA
7cb53881f150fdc2d6c7af6462754e36,Mycena,litter_saprotroph
5b19b6ce88b2befeb4069468933ffa2e,Periconia,plant_pathogen
7f7b0912453b8b660dd4d3005d9f228e,Laccaria,ectomycorrhizal
106f582f46a0841c0306c3ca0165dd7a,Rhizopogon,ectomycorrhizal
128bc3c207a3beb479b347123dc50118,NA,NA
736475d08f854a422398ff65b6215583,unidentified,NA
94f7a39b50ac687c610c44320755ce2c,Tomentella,ectomycorrhizal
0bc37897a9c4768f1480ec3eac870428,NA,NA
4122030a8bd665487f8ce161c5a9b6ae,NA,NA
ceacbf560c5044b5fe605fd563a78f5d,NA,NA
f142a9b86354280d8747c3a9dacaf667,Serendipita,root_endophyte
a8fbbae3008661a1d0bb8e2a8f0e4493,Humicola,wood_saprotroph
11a169b1abe9005cadddb38d66a281f2,unidentified,NA
b1d8000e7eab6b4f9e51263b413c1e2f,unidentified,NA
f3a7f8dc6969341aefa393cfcd220c25,Sebacina,ectomycorrhizal
7ba60385b9116166ac19a2c791f6a051,unidentified,NA
307772a6482b27b69aa87d56307272a1,NA,NA
2c1aec2848bd1e51a294f9d53dde3a3c,unidentified,NA
392ee0ea30011837866d5bcc68b7b768,NA,NA
891f1dcce035b0df4bf19d54d1d3025d,unidentified,NA
d58a0bd5ccc05ad6c4cb4fa42362026e,Inocybe,ectomycorrhizal
9dc2162a3dcf171e9384d191d631c183,Hodophilus,soil_saprotroph
780ba23437229fd17cca97b8dcff0f59,Amanita,ectomycorrhizal
6d81d5e441c91b31e537f72c39158dc2,NA,NA
c68a3fa49fc1c79ce43c39c113cb18d1,Cenococcum,ectomycorrhizal
7adeddc6a9c875b843909752a31ecf8e,NA,NA
31bcb76a91f478d511bda4a45515c923,Mycena,litter_saprotroph
7ece41abfa988c09500bb7756013c376,unidentified,NA
8a7cd723c34c7c39990a8d0271023ad4,NA,NA
54abca19484193fba95830e64e1a3051,NA,NA
33613ab00cd9842e224c9e32b5790c8b,unidentified,NA
175dbb9c2082b53d7eb2656bd5904d90,NA,NA
a9fe763931275c4c1f9b0e31e66a96cb,Russula,ectomycorrhizal
652f82b668c86ff701636916c4674f7e,NA,NA
ccad882f5be489bb2ac7bb7a161fd379,unidentified,NA
28e93fbd121a6a3b2f3485e97cce1fee,NA,NA
e9a362249955b0040b3976daf8927aff,Periconia,plant_pathogen
489ad33da6894a8fa4aa307b4130a8f0,Paramycosphaerella,plant_pathogen
a14aa6aaef9395a13173475793db616f,unidentified,NA
e2cf50be876553d43644122bcf23285a,unidentified,NA
480f002306c96dfc1ab0f0056fe8949e,unidentified,NA
ccd8cfe4e23f9e070f57e9746187aeab,NA,NA
8940be7f1420c5b0fa6b44d45bbad516,Neodevriesia,plant_pathogen
fd77413702a109826cad96b35b4c13ee,NA,NA
150283af1d50eeb6f4a51c2044101111,Rasamsonia,soil_saprotroph
ccf6a54a4ecddc826bfe40702421e55b,Clavaria,soil_saprotroph
b4369de52b7856287bd4c937cfff07d5,NA,NA
0260532239c960df7380b740ba107385,NA,NA
24f246fec302362491f12e5f81b4f80a,Penicillium,unspecified_saprotroph
174161160ab31345fbbba0e2fc5a7d78,NA,NA
5a6dd74963b29c684430d4764781ae09,Rhizopogon,ectomycorrhizal
766406e5ac25152404528e704feb07c9,NA,NA
bfb3b6687c93599253936b6d6759a884,unidentified,NA
0b0de815535aaa91b4d876e47582f57e,Saitozyma,soil_saprotroph
0d2cba868ef4f7fd1534348fe396aec9,Lachnum,litter_saprotroph
f5fbb286dacbfbd60bf5fd0c4602c012,Coniochaeta,unspecified_saprotroph
1f35c2e57f6930d59e82cd9304b519fc,NA,NA
2cfca630c9551bfa07ebbaba1fb89eee,Bifiguratus,soil_saprotroph
5894a82a56997029c778067314a70cb5,unidentified,NA
8c121ad7a40d0ae39ddaca474ace3b9e,NA,NA
6f8adb839dd3e13da0d54a6b47b33c76,Achroiostachys,soil_saprotroph
efab7a7c8e1f1cfc59b917bf018e11a6,NA,NA
8d6bdd43a716bbac8d1ad70152d9cb19,NA,NA
182eee1f265d92b03acddb4511db24d6,Cortinarius,ectomycorrhizal
8b3bf6cd27027583c53ac9236c5fbcc8,NA,NA
b81727631614593ad59de66d3cbf84a9,Metapochonia,animal_parasite
9694f6fda9ffffc08cb100df2e5cb37c,Myrmecridium,soil_saprotroph
c1769f38316637894b95fe0d7c87a7fb,unidentified,NA
5f1b3a78bfd0f50bea3da2fdec949557,Neptunomyces,NA
b25caff7818eda4ed4718749cc90882c,NA,NA
