"","ASVs","Genus.x","guild.x","DL01","DL02","DL03","DL04","DL05","DL06","DL07","DL08","DL09","DL10","DL11","DL12","DL13","DL14","DL15","DL16","DL17","DL18","DL19","DL20","FOJ01","FOJ02","FOJ03","FOJ04","FOJ05","FOJ06","FOJ07","FOJ08","FOJ09","FOJ10","FOJ11","FOJ12","FOJ13","FOJ14","FOJ15","FOJ16","FOJ17","FOJ18","FOJ19","FOJ20","TOA01","TOA02","TOA03","TOA04","TOA05","TOA06","TOA07","TOA08","TOA09","TOA10","TOA11","TOA12","TOA13","TOA14","TOA15","TOA16","TOA17","TOA18","TOA19","TOA20","Genus","guild.y"
"433","b40079270240ba469f95e4d047c52395",NA,NA,0,0,0,132,0,0,0,0,0,61,0,0,0,0,14,0,0,0,9,0,0,796,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,NA,NA
"434","0cdf62c6562cf8502890eeb2f64b40b8",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,726,172,0,0,5,46,NA,NA
"435","7484d15eeb5aeb7a3a1f019a96c37574","Pseudopithomyces","plant_pathogen",0,0,87,13,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,72,23,131,0,0,13,0,32,14,7,271,0,136,0,0,0,0,0,0,48,0,0,18,0,0,21,8,6,7,0,8,0,19,46,0,34,0,0,10,"Pseudopithomyces","plant_pathogen"
"436","cf36097b44a51e1fc03741bd24383b7e",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,6,3,12,0,18,3,6,0,53,0,0,2,45,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,31,866,5,20,20,NA,NA
"437","151b8fffba4cb820e778950fa69e12b3","Metarhizium","animal_parasite",0,0,0,0,8,8,0,0,0,0,0,0,0,0,11,0,118,0,0,0,698,0,0,0,0,15,28,0,41,0,0,0,14,0,0,5,4,35,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,6,0,0,89,15,0,0,"Metarhizium","animal_parasite"
"438","9c9b90de8f448c4ecf1aac0c526c1f6b","Zopfiella","dung_saprotroph",0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,25,8,55,0,0,0,9,0,0,888,8,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,"Zopfiella","dung_saprotroph"
"439","8e346ad713914ebe458daacfb118ce6a",NA,NA,0,0,0,0,0,0,0,0,0,0,47,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,201,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,96,0,0,0,0,0,0,0,0,664,NA,NA
"440","324684e11c4acb621d66fe8792e95c8b",NA,NA,0,0,0,0,0,0,0,0,0,0,40,23,0,0,488,64,0,0,0,0,0,42,0,0,0,0,0,18,9,0,353,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,NA,NA
"441","1fd9ff8b9951cffab41dab596ab15195","Periconia","plant_pathogen",0,0,0,0,0,0,0,31,0,0,0,36,301,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,41,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Periconia","plant_pathogen"
"442","447c294e4f511625e70d8b25bd2d30db","Bifiguratus","soil_saprotroph",86,148,69,0,0,128,0,0,19,0,0,0,0,0,238,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,87,111,0,0,0,0,134,0,0,0,0,0,0,0,0,0,"Bifiguratus","soil_saprotroph"
"443","9dc580c22b69ec0b5a1008c7689814b0",NA,NA,21,0,0,266,0,102,0,13,0,29,0,13,0,0,0,86,0,0,0,0,26,0,0,0,0,0,0,38,151,0,0,0,0,0,0,0,0,0,0,74,0,19,0,0,0,15,32,105,10,0,0,0,0,20,27,37,0,13,0,0,NA,NA
"444","b894e6def5586e66b3a592ed2d40d4d4","unidentified",NA,0,0,96,310,0,78,75,0,63,0,18,0,0,0,0,129,0,0,0,0,0,0,0,10,0,31,43,0,0,0,0,0,0,17,0,0,0,0,0,0,58,0,0,0,0,0,0,106,0,0,0,0,12,0,51,0,0,0,0,0,"unidentified",NA
"445","531d33bd76cffd7368e6b9eca530767f","Rasamsonia","soil_saprotroph",0,0,164,42,0,5,0,0,0,0,0,0,0,404,0,0,67,28,0,0,26,0,0,21,0,0,0,0,34,52,0,101,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,66,0,34,0,0,0,"Rasamsonia","soil_saprotroph"
"446","9dd3f039e16f42c900b40642e3758d2b","Albifimbria","soil_saprotroph",0,98,98,39,0,32,0,58,11,54,0,18,0,0,208,8,0,0,0,0,48,24,0,0,0,21,35,110,0,0,20,0,0,0,0,90,0,0,21,16,9,0,0,10,0,0,12,0,0,0,0,0,0,0,10,35,0,0,0,0,"Albifimbria","soil_saprotroph"
"447","caf5bb9e49d3748a3dad4fb4ed25eb07","Striaticonidium","soil_saprotroph",0,26,136,38,44,23,9,150,21,22,0,0,0,0,0,0,0,36,62,0,84,24,49,0,14,178,107,0,0,9,0,0,0,0,0,0,0,0,14,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,13,"Striaticonidium","soil_saprotroph"
"448","219df8c591154d211205d8e831b5784f","Myrmecridium","soil_saprotroph",0,0,15,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,8,0,0,15,0,0,0,0,942,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,"Myrmecridium","soil_saprotroph"
"449","fb9d1e2518552eb06042e296cbf32198","Phallus","soil_saprotroph",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,30,62,15,14,0,0,13,0,0,20,57,10,0,0,38,0,0,0,0,20,0,0,35,6,38,5,49,11,619,2,0,0,2,0,7,0,0,0,0,0,0,19,0,0,"Phallus","soil_saprotroph"
"450","7f8b7290385210e67aeb7b8c0e1ace4e","Geastrum","litter_saprotroph",0,0,0,0,0,4,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,59,8,0,0,0,0,169,0,681,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,"Geastrum","litter_saprotroph"
"451","83d8b29ab166732232f7ca7bb730deac",NA,NA,0,0,0,0,0,37,0,56,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,110,0,0,0,83,315,326,NA,NA
"452","dda0dbea605e2e93dcbcca037d1a08cd","Russula","ectomycorrhizal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,392,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Russula","ectomycorrhizal"
"453","fc38b5a06db9e19088ee371845b5fac6","Scleroderma","ectomycorrhizal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,"Scleroderma","ectomycorrhizal"
"454","7bc1d97195f793042b083d1a1e58e846","unidentified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,16,0,0,889,4,0,85,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19,0,0,3,0,"unidentified",NA
"455","c85d4c16830dc4926be92313f4f7cecb","Pidoplitchkoviella","soil_saprotroph",17,0,0,0,0,0,0,0,0,0,26,0,8,17,22,0,0,0,0,0,34,0,0,0,6,0,0,262,25,0,0,0,0,0,0,0,7,8,0,4,21,0,0,0,0,0,0,0,0,0,8,0,31,47,79,233,31,90,79,0,"Pidoplitchkoviella","soil_saprotroph"
"456","7d3a1f35e2c7bb5ec538c9cb45f81cf0",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,16,0,0,0,0,0,0,0,0,112,0,0,0,0,37,69,0,38,51,0,0,0,61,268,102,78,0,51,0,NA,NA
"457","bf20e20e9c650a5e571621a33c7f176a","Cenococcum","ectomycorrhizal",0,0,0,0,0,0,0,0,0,0,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cenococcum","ectomycorrhizal"
"458","93a04e9654debaad9af5cf29a55d68d8",NA,NA,0,0,0,103,0,0,47,0,0,0,0,0,0,0,0,165,0,49,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,116,83,0,0,30,NA,NA
"459","b3bf7363801438a32269244989ebd692",NA,NA,0,0,0,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"460","c39d17742c15265fde0849002018c1a9","Westerdykella","dung_saprotroph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,445,21,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,6,56,8,0,3,0,456,"Westerdykella","dung_saprotroph"
"461","dbeaae99ad2423e0292d20a9a59f5d23",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,NA,NA
"462","5c6236e6322dd192149362a0592b1877","Amanita","ectomycorrhizal",0,0,0,0,0,0,0,0,0,0,0,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Amanita","ectomycorrhizal"
"463","ed647ad483e09367e09aaa09638ebb54",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,129,0,0,494,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA
"464","d90cbe8b198eaa89a19c66413550e6b8","Russula","ectomycorrhizal",0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Russula","ectomycorrhizal"
"465","7cea22eed5a815479d5068883adfe0cd",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"466","3a74b7db7f7e8ff9c75eda051956c2b8","Geastrum","litter_saprotroph",0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,4,0,0,0,0,0,34,0,0,0,0,104,0,0,0,0,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,"Geastrum","litter_saprotroph"
"467","cc2ef8dd59aedecae5dca333bb877e9d","Myrmecridium","soil_saprotroph",0,0,0,0,0,5,0,0,0,0,0,0,0,0,109,51,0,0,10,4,0,0,0,0,0,0,8,70,0,0,6,58,72,75,0,389,48,12,0,8,0,0,0,0,0,5,9,7,17,0,0,6,5,0,0,0,0,9,30,0,"Myrmecridium","soil_saprotroph"
"468","d2050321887ae02cc89f86210527b5f3","Mortierella","soil_saprotroph",0,0,0,0,0,0,0,0,0,0,0,0,5,0,34,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mortierella","soil_saprotroph"
"469","ace4a406f595b5b5eaa74ef81768725b",NA,NA,0,0,178,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,467,14,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,162,0,0,0,127,7,NA,NA
"470","9160439381735b9dd2cede545c57e1b3","Plectania","litter_saprotroph",0,0,0,951,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Plectania","litter_saprotroph"
"471","8dadc32ddff1a9b0058d908c3f14fced","Amphinema","ectomycorrhizal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,"Amphinema","ectomycorrhizal"
"472","0a71d206afe01c274693438f851981e4","unidentified",NA,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,38,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,0,30,0,0,"unidentified",NA
"473","2df42f3c543edab10355f1e926751abf","Russula","ectomycorrhizal",0,0,0,0,0,41,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0,0,0,0,0,50,0,0,"Russula","ectomycorrhizal"
"474","6807cc22b1e85c700d1de9d3cbd6a2bc",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,0,0,0,0,0,0,0,0,0,NA,NA
"475","cda7b0bee17e4a59c8f68ec867093fde","Russula","ectomycorrhizal",0,0,0,0,0,0,0,0,0,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Russula","ectomycorrhizal"
"476","52dc3a9d63276bad6bd85b5772d5740b",NA,NA,0,0,7,7,0,0,0,0,26,0,0,0,7,39,0,0,0,0,8,0,0,0,48,315,0,0,47,0,0,292,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26,0,0,0,7,0,0,0,NA,NA
"477","bcf848f640b49621a1585edf335f1b52","Clavaria","soil_saprotroph",0,0,0,0,6,3,13,19,39,0,0,0,0,5,94,0,0,0,64,0,40,0,57,0,39,53,249,0,47,6,16,0,0,0,0,9,0,0,49,0,9,0,0,0,0,0,0,43,31,15,0,0,0,0,79,0,0,0,0,6,"Clavaria","soil_saprotroph"
"478","0f66cc9823126fc9c4ca9e56a5527dac",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,4,26,90,77,0,0,32,0,29,136,8,33,0,21,0,0,0,0,67,0,0,0,0,53,0,96,0,0,43,77,0,95,0,33,0,NA,NA
"479","46a6f1bf32d99955ed5b406e15529bce","Hodophilus","soil_saprotroph",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,772,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hodophilus","soil_saprotroph"
"480","2106bbfdbb4eba0f57888c219a701911","Russula","ectomycorrhizal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Russula","ectomycorrhizal"
"481","47167f87da9d7a76508b801e5fd9ddee","unidentified",NA,0,65,13,0,0,0,0,0,0,0,0,0,0,0,143,0,0,8,0,0,33,0,533,0,0,0,0,0,0,0,0,0,0,0,0,3,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,40,0,0,38,0,"unidentified",NA
"482","77a3fcfb9445f93442aa626c569ccb55","Inocybe","ectomycorrhizal",968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Inocybe","ectomycorrhizal"
"483","82dcb5295adc91ffc51e70c2191aed9a",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"484","b3204cd1e9cb464fcde496fa6606cde7","Amanita","ectomycorrhizal",0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Amanita","ectomycorrhizal"
"485","a7d34725f47fdf9f50d9c0298a57684f",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,0,0,0,NA,NA
"486","91a9e01340650fa39cb97cce58cc9a23","Talaromyces","unspecified_saprotroph",0,0,0,20,0,0,13,0,0,0,0,0,0,0,0,33,0,0,0,0,0,57,15,0,0,0,0,0,0,0,0,0,69,32,0,0,17,12,0,49,0,0,0,0,0,0,0,0,28,0,47,13,34,0,72,134,270,23,0,20,"Talaromyces","unspecified_saprotroph"
"487","6205bb9f4f51264d4d77c64efe914f43",NA,NA,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,318,244,70,97,0,0,0,5,0,42,0,13,52,0,0,0,0,0,NA,NA
"488","515c51c61d0159fdfbac04a9cdca361c","unidentified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,124,238,0,0,155,22,335,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"unidentified",NA
"489","e52d1cd417e0f8f791a2eeed401b6e64","Paraphaeosphaeria","wood_saprotroph",0,0,0,11,74,11,0,0,54,0,0,8,0,0,15,0,0,0,0,0,15,69,45,53,9,41,10,50,28,100,0,0,0,0,0,0,0,0,0,0,40,0,21,18,13,63,170,0,21,14,0,0,0,0,0,0,0,0,0,0,"Paraphaeosphaeria","wood_saprotroph"
"490","b719044e4a3759400a11d045baa8e3f8","Plectania","litter_saprotroph",0,9,0,0,0,18,0,0,0,0,5,0,0,69,149,0,0,12,17,0,0,0,0,3,0,0,151,0,0,0,3,0,10,0,0,11,0,64,0,31,4,20,10,17,0,5,0,26,100,183,2,0,0,0,0,33,0,0,0,0,"Plectania","litter_saprotroph"
"491","55841e8eda28e2e5f458243f96ec4fc9","Lactarius","ectomycorrhizal",0,0,0,0,0,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Lactarius","ectomycorrhizal"
"492","57f431bf100356b20d1e0d4be03a18b3","unidentified",NA,0,0,0,0,0,0,0,0,0,0,13,0,0,0,123,46,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,121,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,12,0,259,"unidentified",NA
"493","f48abeedb9cba94d2133e0d88e3096bd","Clavaria","soil_saprotroph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Clavaria","soil_saprotroph"
"494","1b654f5d2753ce3a1f201216ca7bd5b7",NA,NA,0,168,57,30,0,0,2,19,23,0,33,0,0,0,0,0,0,150,0,0,0,0,34,0,0,50,0,0,66,0,0,0,192,26,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,15,0,0,NA,NA
"495","6128ad8604a5d887abbb44e443ae59f5",NA,NA,0,0,0,43,0,36,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,0,0,32,22,28,0,0,34,433,83,11,0,13,0,NA,NA
"496","54f71800c6ef8c66e8fb7370d05f976c",NA,NA,0,0,0,305,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,14,0,0,0,14,6,37,0,0,0,0,0,0,15,0,0,0,9,0,0,0,16,0,23,29,11,18,354,4,0,7,28,15,NA,NA
"497","fa2a9f4caad06880ad222c441baa5796","unidentified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,208,0,458,24,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,29,0,52,0,0,0,0,0,0,0,0,0,0,0,"unidentified",NA
"498","0a3ad74091c48f459d0642d05b90ba0f",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"499","db09bb2c2a83004e963bcc2290d83103","Geastrum","litter_saprotroph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934,0,0,0,0,0,"Geastrum","litter_saprotroph"
"500","b3ac85d1af670ecc7aba4eea63e48ffc",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,NA,NA
"501","a376b5aa853ae54fffc1eb92dacdc106","Amphinema","ectomycorrhizal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,"Amphinema","ectomycorrhizal"
"502","2d8d83deef45c7130899e5e89099f18c","Cortinarius","ectomycorrhizal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cortinarius","ectomycorrhizal"
"503","d15572b5b988d5a456125e20c11906b6",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"504","03676d63bf24e0efb1b7862fcfba6e65",NA,NA,29,0,0,20,0,0,0,0,0,0,0,0,0,0,135,0,0,0,9,0,0,15,0,0,0,0,0,0,0,0,0,240,0,0,0,0,112,0,6,0,0,0,0,0,0,0,0,30,0,0,0,0,227,14,0,74,0,0,0,0,NA,NA
"505","c9c2e2c150b6989b514fe346c901ae0b","unidentified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,820,0,0,0,0,0,"unidentified",NA
"506","a4b5d1b404213c032cee121eea5c14fa","Geoglossum","soil_saprotroph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,863,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Geoglossum","soil_saprotroph"
"507","90c0702e68954ae60d8b9f941356cc28",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"508","ce83fb2e18cdc027529919015165124f",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,0,0,0,0,0,0,0,0,0,0,NA,NA
"509","37eea5b92b5e8e3a950ec2ceb19e08f1","unidentified",NA,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,305,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,66,0,0,0,0,0,0,0,114,162,0,21,0,0,0,"unidentified",NA
"510","ce129138408c050941ecb753fc0c808a","Basidiodendron","wood_saprotroph",0,0,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,22,0,0,367,0,110,0,0,0,227,0,40,0,0,0,0,0,0,0,0,"Basidiodendron","wood_saprotroph"
"511","6e16f336ded415447fd0a11d67ab23de","unidentified",NA,7,0,0,0,6,0,0,0,27,0,0,0,0,0,22,0,0,0,3,9,41,40,0,0,28,39,65,0,0,0,0,0,0,0,0,10,0,0,0,0,34,0,0,0,0,0,265,17,80,124,9,0,0,2,0,19,15,9,24,0,"unidentified",NA
"512","91da2811ea91f560268766d48747b0a2","unidentified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,"unidentified",NA
"513","b107c134defcc2a8715aa16b687e09c0","unidentified",NA,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,36,0,0,32,0,0,0,0,0,15,0,0,0,0,0,0,0,387,37,48,67,0,0,0,0,0,0,3,0,4,193,"unidentified",NA
